WS_3_20.bin
         3.00
11
7
Type of measurement (0=app. resistivity,1=resistance)
0
1383
 2
1
Chargeability
mV/V
 0.06,0.5
4  18.00  0.00 57.00  0.00 33.00  0.00 42.00  0.00 337.56  7.29
4  18.00  0.00 63.00  0.00 36.00  0.00 45.00  0.00 359.19  6.96
4  18.00  0.00 69.00  0.00 39.00  0.00 48.00  0.00 373.60  6.45
4  18.00  0.00 75.00  0.00 42.00  0.00 51.00  0.00 405.90  5.29
4  18.00  0.00 81.00  0.00 45.00  0.00 54.00  0.00 411.49  4.79
4  18.00  0.00 87.00  0.00 48.00  0.00 57.00  0.00 457.60  3.70
4  18.00  0.00 93.00  0.00 51.00  0.00 60.00  0.00 500.73  3.47
4  18.00  0.00 99.00  0.00 54.00  0.00 63.00  0.00 534.22  3.34
4  18.00  0.00 105.00  0.00 57.00  0.00 66.00  0.00 563.66  2.62
4  18.00  0.00 111.00  0.00 60.00  0.00 69.00  0.00 572.34  2.02
4  18.00  0.00 117.00  0.00 63.00  0.00 72.00  0.00 581.50  2.22
4  21.00  0.00 30.00  0.00 24.00  0.00 27.00  0.00 151.42  8.29
4  21.00  0.00 36.00  0.00 27.00  0.00 30.00  0.00 210.33  12.20
4  21.00  0.00 42.00  0.00 30.00  0.00 33.00  0.00 256.94  6.99
4  21.00  0.00 48.00  0.00 33.00  0.00 36.00  0.00 272.00  8.30
4  21.00  0.00 54.00  0.00 36.00  0.00 39.00  0.00 299.90  8.10
4  21.00  0.00 60.00  0.00 39.00  0.00 42.00  0.00 323.63  7.53
4  21.00  0.00 66.00  0.00 42.00  0.00 45.00  0.00 331.65  7.47
4  21.00  0.00 72.00  0.00 45.00  0.00 48.00  0.00 386.26  5.73
4  21.00  0.00 78.00  0.00 48.00  0.00 51.00  0.00 402.66  4.71
4  21.00  0.00 84.00  0.00 51.00  0.00 54.00  0.00 475.61  5.03
4  21.00  0.00 90.00  0.00 54.00  0.00 57.00  0.00 494.17  3.76
4  21.00  0.00 96.00  0.00 57.00  0.00 60.00  0.00 507.80  3.50
4  21.00  0.00 102.00  0.00 60.00  0.00 63.00  0.00 545.72  2.33
4  21.00  0.00 108.00  0.00 63.00  0.00 66.00  0.00 556.24  2.61
4  21.00  0.00 114.00  0.00 66.00  0.00 69.00  0.00 564.70  2.23
4  21.00  0.00 126.00  0.00 72.00  0.00 75.00  0.00 575.06  2.89
4  21.00  0.00 132.00  0.00 75.00  0.00 78.00  0.00 582.01  2.11
4  21.00  0.00 33.00  0.00 24.00  0.00 30.00  0.00 177.88  9.21
4  21.00  0.00 45.00  0.00 30.00  0.00 36.00  0.00 267.97  7.80
4  21.00  0.00 51.00  0.00 33.00  0.00 39.00  0.00 306.52  7.62
4  21.00  0.00 57.00  0.00 36.00  0.00 42.00  0.00 316.88  7.70
4  21.00  0.00 63.00  0.00 39.00  0.00 45.00  0.00 350.63  7.03
4  21.00  0.00 69.00  0.00 42.00  0.00 48.00  0.00 356.15  6.60
4  21.00  0.00 75.00  0.00 45.00  0.00 51.00  0.00 393.94  4.97
4  21.00  0.00 81.00  0.00 48.00  0.00 54.00  0.00 419.97  4.60
4  21.00  0.00 87.00  0.00 51.00  0.00 57.00  0.00 470.63  3.96
4  21.00  0.00 93.00  0.00 54.00  0.00 60.00  0.00 488.51  3.79
4  21.00  0.00 99.00  0.00 57.00  0.00 63.00  0.00 519.50  3.55
4  21.00  0.00 105.00  0.00 60.00  0.00 66.00  0.00 539.83  2.90
4  21.00  0.00 111.00  0.00 63.00  0.00 69.00  0.00 549.19  2.75
4  21.00  0.00 117.00  0.00 66.00  0.00 72.00  0.00 558.20  1.95
4  21.00  0.00 129.00  0.00 72.00  0.00 78.00  0.00 558.81  2.27
4  21.00  0.00 36.00  0.00 24.00  0.00 33.00  0.00 318.01  16.21
4  21.00  0.00 42.00  0.00 27.00  0.00 36.00  0.00 243.86  10.46
4  21.00  0.00 48.00  0.00 30.00  0.00 39.00  0.00 284.02  7.04
4  21.00  0.00 54.00  0.00 33.00  0.00 42.00  0.00 313.84  7.41
4  21.00  0.00 60.00  0.00 36.00  0.00 45.00  0.00 333.79  7.34
4  21.00  0.00 66.00  0.00 39.00  0.00 48.00  0.00 359.44  6.86
4  21.00  0.00 72.00  0.00 42.00  0.00 51.00  0.00 375.87  5.82
4  21.00  0.00 78.00  0.00 45.00  0.00 54.00  0.00 427.00  4.84
4  21.00  0.00 84.00  0.00 48.00  0.00 57.00  0.00 435.92  4.48
4  21.00  0.00 90.00  0.00 51.00  0.00 60.00  0.00 483.37  3.52
4  21.00  0.00 96.00  0.00 54.00  0.00 63.00  0.00 524.30  3.19
4  21.00  0.00 102.00  0.00 57.00  0.00 66.00  0.00 543.16  3.21
4  21.00  0.00 108.00  0.00 60.00  0.00 69.00  0.00 564.61  2.56
4  21.00  0.00 114.00  0.00 63.00  0.00 72.00  0.00 567.92  2.06
4  21.00  0.00 120.00  0.00 66.00  0.00 75.00  0.00 578.92  2.22
4  24.00  0.00 33.00  0.00 27.00  0.00 30.00  0.00 156.14  10.87
4  24.00  0.00 45.00  0.00 33.00  0.00 36.00  0.00 256.94  6.99
4  24.00  0.00 51.00  0.00 36.00  0.00 39.00  0.00 275.56  9.32
4  24.00  0.00 57.00  0.00 39.00  0.00 42.00  0.00 299.90  8.74
4  24.00  0.00 63.00  0.00 42.00  0.00 45.00  0.00 323.63  7.53
4  24.00  0.00 69.00  0.00 45.00  0.00 48.00  0.00 346.04  6.47
4  24.00  0.00 75.00  0.00 48.00  0.00 51.00  0.00 412.43  5.19
4  24.00  0.00 81.00  0.00 51.00  0.00 54.00  0.00 440.32  4.28
4  24.00  0.00 87.00  0.00 54.00  0.00 57.00  0.00 500.92  4.57
4  24.00  0.00 93.00  0.00 57.00  0.00 60.00  0.00 520.06  3.47
4  24.00  0.00 99.00  0.00 60.00  0.00 63.00  0.00 510.14  3.35
4  24.00  0.00 105.00  0.00 63.00  0.00 66.00  0.00 545.72  2.30
4  24.00  0.00 111.00  0.00 66.00  0.00 69.00  0.00 550.47  2.62
4  24.00  0.00 117.00  0.00 69.00  0.00 72.00  0.00 557.92  2.21
4  24.00  0.00 123.00  0.00 72.00  0.00 75.00  0.00 555.18  2.32
4  24.00  0.00 129.00  0.00 75.00  0.00 78.00  0.00 571.01  2.83
4  24.00  0.00 135.00  0.00 78.00  0.00 81.00  0.00 581.54  2.10
4  24.00  0.00 36.00  0.00 27.00  0.00 33.00  0.00 318.17  18.21
4  24.00  0.00 42.00  0.00 30.00  0.00 36.00  0.00 234.83  11.55
4  24.00  0.00 48.00  0.00 33.00  0.00 39.00  0.00 267.97  7.80
4  24.00  0.00 54.00  0.00 36.00  0.00 42.00  0.00 295.39  8.37
4  24.00  0.00 60.00  0.00 39.00  0.00 45.00  0.00 307.37  7.98
4  24.00  0.00 66.00  0.00 42.00  0.00 48.00  0.00 350.63  6.31
4  24.00  0.00 72.00  0.00 45.00  0.00 51.00  0.00 364.15  5.83
4  24.00  0.00 78.00  0.00 48.00  0.00 54.00  0.00 421.03  4.49
4  24.00  0.00 84.00  0.00 51.00  0.00 57.00  0.00 448.09  4.33
4  24.00  0.00 90.00  0.00 54.00  0.00 60.00  0.00 492.58  3.73
4  24.00  0.00 96.00  0.00 57.00  0.00 63.00  0.00 509.47  3.59
4  24.00  0.00 102.00  0.00 60.00  0.00 66.00  0.00 520.80  3.43
4  24.00  0.00 108.00  0.00 63.00  0.00 69.00  0.00 538.91  2.89
4  24.00  0.00 114.00  0.00 66.00  0.00 72.00  0.00 543.31  2.82
4  24.00  0.00 120.00  0.00 69.00  0.00 75.00  0.00 552.20  1.95
4  24.00  0.00 126.00  0.00 72.00  0.00 78.00  0.00 553.04  2.47
4  24.00  0.00 132.00  0.00 75.00  0.00 81.00  0.00 557.68  2.24
4  24.00  0.00 39.00  0.00 27.00  0.00 36.00  0.00 178.32  8.61
4  24.00  0.00 45.00  0.00 30.00  0.00 39.00  0.00 238.26  10.71
4  24.00  0.00 51.00  0.00 33.00  0.00 42.00  0.00 283.06  8.31
4  24.00  0.00 57.00  0.00 36.00  0.00 45.00  0.00 310.09  7.82
4  24.00  0.00 63.00  0.00 39.00  0.00 48.00  0.00 330.01  7.40
4  24.00  0.00 69.00  0.00 42.00  0.00 51.00  0.00 379.75  6.10
4  24.00  0.00 75.00  0.00 45.00  0.00 54.00  0.00 398.82  5.08
4  24.00  0.00 81.00  0.00 48.00  0.00 57.00  0.00 446.54  4.50
4  24.00  0.00 87.00  0.00 51.00  0.00 60.00  0.00 468.05  4.12
4  24.00  0.00 93.00  0.00 54.00  0.00 63.00  0.00 504.37  3.46
4  24.00  0.00 99.00  0.00 57.00  0.00 66.00  0.00 538.62  2.93
4  24.00  0.00 105.00  0.00 60.00  0.00 69.00  0.00 544.06  3.17
4  24.00  0.00 111.00  0.00 63.00  0.00 72.00  0.00 562.71  2.56
4  24.00  0.00 117.00  0.00 66.00  0.00 75.00  0.00 564.10  2.09
4  24.00  0.00 123.00  0.00 69.00  0.00 78.00  0.00 580.65  2.22
4  27.00  0.00 36.00  0.00 30.00  0.00 33.00  0.00 359.23  17.61
4  27.00  0.00 48.00  0.00 36.00  0.00 39.00  0.00 206.64  10.66
4  27.00  0.00 54.00  0.00 39.00  0.00 42.00  0.00 275.06  10.09
4  27.00  0.00 60.00  0.00 42.00  0.00 45.00  0.00 299.90  8.20
4  27.00  0.00 66.00  0.00 45.00  0.00 48.00  0.00 339.17  6.76
4  27.00  0.00 72.00  0.00 48.00  0.00 51.00  0.00 394.06  5.60
4  27.00  0.00 78.00  0.00 51.00  0.00 54.00  0.00 444.37  4.62
4  27.00  0.00 84.00  0.00 54.00  0.00 57.00  0.00 478.38  4.09
4  27.00  0.00 90.00  0.00 57.00  0.00 60.00  0.00 519.34  4.11
4  27.00  0.00 96.00  0.00 60.00  0.00 63.00  0.00 533.87  3.23
4  27.00  0.00 102.00  0.00 63.00  0.00 66.00  0.00 511.46  3.03
4  27.00  0.00 108.00  0.00 66.00  0.00 69.00  0.00 540.36  2.29
4  27.00  0.00 114.00  0.00 69.00  0.00 72.00  0.00 541.44  2.61
4  27.00  0.00 120.00  0.00 72.00  0.00 75.00  0.00 551.51  2.17
4  27.00  0.00 126.00  0.00 75.00  0.00 78.00  0.00 547.71  2.24
4  27.00  0.00 132.00  0.00 78.00  0.00 81.00  0.00 569.70  2.81
4  27.00  0.00 138.00  0.00 81.00  0.00 84.00  0.00 580.88  2.09
4  27.00  0.00 39.00  0.00 30.00  0.00 36.00  0.00 174.40  8.62
4  27.00  0.00 45.00  0.00 33.00  0.00 39.00  0.00 229.07  12.01
4  27.00  0.00 51.00  0.00 36.00  0.00 42.00  0.00 252.90  10.47
4  27.00  0.00 57.00  0.00 39.00  0.00 45.00  0.00 284.26  9.11
4  27.00  0.00 63.00  0.00 42.00  0.00 48.00  0.00 307.37  7.48
4  27.00  0.00 69.00  0.00 45.00  0.00 51.00  0.00 376.48  5.87
4  27.00  0.00 75.00  0.00 48.00  0.00 54.00  0.00 405.58  5.17
4  27.00  0.00 81.00  0.00 51.00  0.00 57.00  0.00 450.13  4.18
4  27.00  0.00 87.00  0.00 54.00  0.00 60.00  0.00 481.83  4.05
4  27.00  0.00 93.00  0.00 57.00  0.00 63.00  0.00 514.53  3.52
4  27.00  0.00 99.00  0.00 60.00  0.00 66.00  0.00 528.76  3.44
4  27.00  0.00 105.00  0.00 63.00  0.00 69.00  0.00 519.34  3.22
4  27.00  0.00 111.00  0.00 66.00  0.00 72.00  0.00 532.59  2.85
4  27.00  0.00 117.00  0.00 69.00  0.00 75.00  0.00 538.40  2.81
4  27.00  0.00 123.00  0.00 72.00  0.00 78.00  0.00 546.72  1.95
4  27.00  0.00 129.00  0.00 75.00  0.00 81.00  0.00 549.58  2.42
4  27.00  0.00 135.00  0.00 78.00  0.00 84.00  0.00 556.10  2.19
4  27.00  0.00 42.00  0.00 30.00  0.00 39.00  0.00 165.91  9.51
4  27.00  0.00 48.00  0.00 33.00  0.00 42.00  0.00 235.41  11.42
4  27.00  0.00 54.00  0.00 36.00  0.00 45.00  0.00 279.96  9.28
4  27.00  0.00 60.00  0.00 39.00  0.00 48.00  0.00 306.34  7.92
4  27.00  0.00 66.00  0.00 42.00  0.00 51.00  0.00 367.51  6.54
4  27.00  0.00 72.00  0.00 45.00  0.00 54.00  0.00 406.97  5.22
4  27.00  0.00 78.00  0.00 48.00  0.00 57.00  0.00 439.47  4.31
4  27.00  0.00 84.00  0.00 51.00  0.00 60.00  0.00 472.72  4.14
4  27.00  0.00 90.00  0.00 54.00  0.00 63.00  0.00 500.24  3.76
4  27.00  0.00 96.00  0.00 57.00  0.00 66.00  0.00 522.50  3.39
4  27.00  0.00 102.00  0.00 60.00  0.00 69.00  0.00 543.69  2.69
4  27.00  0.00 108.00  0.00 63.00  0.00 72.00  0.00 539.40  3.08
4  27.00  0.00 114.00  0.00 66.00  0.00 75.00  0.00 551.52  2.61
4  27.00  0.00 120.00  0.00 69.00  0.00 78.00  0.00 560.54  2.06
4  27.00  0.00 126.00  0.00 72.00  0.00 81.00  0.00 579.93  2.17
4  30.00  0.00 39.00  0.00 33.00  0.00 36.00  0.00 180.66  9.25
4  30.00  0.00 51.00  0.00 39.00  0.00 42.00  0.00 206.64  10.81
4  30.00  0.00 57.00  0.00 42.00  0.00 45.00  0.00 275.06  9.42
4  30.00  0.00 63.00  0.00 45.00  0.00 48.00  0.00 320.12  7.03
4  30.00  0.00 69.00  0.00 48.00  0.00 51.00  0.00 386.62  5.81
4  30.00  0.00 75.00  0.00 51.00  0.00 54.00  0.00 443.27  4.74
4  30.00  0.00 81.00  0.00 54.00  0.00 57.00  0.00 477.50  4.16
4  30.00  0.00 87.00  0.00 57.00  0.00 60.00  0.00 514.95  3.96
4  30.00  0.00 93.00  0.00 60.00  0.00 63.00  0.00 537.76  3.65
4  30.00  0.00 99.00  0.00 63.00  0.00 66.00  0.00 540.56  3.05
4  30.00  0.00 105.00  0.00 66.00  0.00 69.00  0.00 507.27  2.77
4  30.00  0.00 111.00  0.00 69.00  0.00 72.00  0.00 533.79  2.29
4  30.00  0.00 117.00  0.00 72.00  0.00 75.00  0.00 531.29  2.53
4  30.00  0.00 123.00  0.00 75.00  0.00 78.00  0.00 541.55  2.19
4  30.00  0.00 129.00  0.00 78.00  0.00 81.00  0.00 538.87  2.08
4  30.00  0.00 135.00  0.00 81.00  0.00 84.00  0.00 567.95  2.78
4  30.00  0.00 141.00  0.00 84.00  0.00 87.00  0.00 580.88  2.09
4  30.00  0.00 42.00  0.00 33.00  0.00 39.00  0.00 168.81  10.91
4  30.00  0.00 48.00  0.00 36.00  0.00 42.00  0.00 229.07  12.70
4  30.00  0.00 54.00  0.00 39.00  0.00 45.00  0.00 252.90  10.47
4  30.00  0.00 60.00  0.00 42.00  0.00 48.00  0.00 284.26  8.28
4  30.00  0.00 66.00  0.00 45.00  0.00 51.00  0.00 363.79  6.30
4  30.00  0.00 72.00  0.00 48.00  0.00 54.00  0.00 417.35  5.31
4  30.00  0.00 78.00  0.00 51.00  0.00 57.00  0.00 455.92  4.33
4  30.00  0.00 84.00  0.00 54.00  0.00 60.00  0.00 481.25  3.90
4  30.00  0.00 90.00  0.00 57.00  0.00 63.00  0.00 515.56  3.60
4  30.00  0.00 96.00  0.00 60.00  0.00 66.00  0.00 526.66  3.39
4  30.00  0.00 102.00  0.00 63.00  0.00 69.00  0.00 528.76  3.16
4  30.00  0.00 108.00  0.00 66.00  0.00 72.00  0.00 513.98  3.04
4  30.00  0.00 114.00  0.00 69.00  0.00 75.00  0.00 523.09  2.84
4  30.00  0.00 120.00  0.00 72.00  0.00 78.00  0.00 534.01  2.81
4  30.00  0.00 126.00  0.00 75.00  0.00 81.00  0.00 542.10  1.95
4  30.00  0.00 132.00  0.00 78.00  0.00 84.00  0.00 548.86  2.38
4  30.00  0.00 138.00  0.00 81.00  0.00 87.00  0.00 556.10  2.19
4  30.00  0.00 45.00  0.00 33.00  0.00 42.00  0.00 174.60  10.62
4  30.00  0.00 51.00  0.00 36.00  0.00 45.00  0.00 235.41  11.42
4  30.00  0.00 57.00  0.00 39.00  0.00 48.00  0.00 263.57  9.28
4  30.00  0.00 63.00  0.00 42.00  0.00 51.00  0.00 363.79  7.06
4  30.00  0.00 69.00  0.00 45.00  0.00 54.00  0.00 424.91  5.53
4  30.00  0.00 75.00  0.00 48.00  0.00 57.00  0.00 454.77  4.34
4  30.00  0.00 81.00  0.00 51.00  0.00 60.00  0.00 484.00  4.15
4  30.00  0.00 87.00  0.00 54.00  0.00 63.00  0.00 496.79  3.87
4  30.00  0.00 93.00  0.00 57.00  0.00 66.00  0.00 520.35  3.56
4  30.00  0.00 99.00  0.00 60.00  0.00 69.00  0.00 528.69  3.33
4  30.00  0.00 105.00  0.00 63.00  0.00 72.00  0.00 543.69  2.64
4  30.00  0.00 111.00  0.00 66.00  0.00 75.00  0.00 527.78  3.05
4  30.00  0.00 117.00  0.00 69.00  0.00 78.00  0.00 541.35  2.63
4  30.00  0.00 123.00  0.00 72.00  0.00 81.00  0.00 551.14  2.02
4  30.00  0.00 129.00  0.00 75.00  0.00 84.00  0.00 570.92  2.16
4  33.00  0.00 42.00  0.00 36.00  0.00 39.00  0.00 345.09  21.90
4  33.00  0.00 48.00  0.00 39.00  0.00 42.00  0.00 202.43  14.57
4  33.00  0.00 54.00  0.00 42.00  0.00 45.00  0.00 269.38  10.81
4  33.00  0.00 60.00  0.00 45.00  0.00 48.00  0.00 296.12  8.06
4  33.00  0.00 66.00  0.00 48.00  0.00 51.00  0.00 378.81  5.83
4  33.00  0.00 72.00  0.00 51.00  0.00 54.00  0.00 438.89  4.75
4  33.00  0.00 78.00  0.00 54.00  0.00 57.00  0.00 492.90  4.37
4  33.00  0.00 84.00  0.00 57.00  0.00 60.00  0.00 507.05  3.79
4  33.00  0.00 90.00  0.00 60.00  0.00 63.00  0.00 531.72  3.78
4  33.00  0.00 96.00  0.00 63.00  0.00 66.00  0.00 547.40  3.42
4  33.00  0.00 102.00  0.00 66.00  0.00 69.00  0.00 528.93  2.88
4  33.00  0.00 114.00  0.00 72.00  0.00 75.00  0.00 518.96  2.31
4  33.00  0.00 120.00  0.00 75.00  0.00 78.00  0.00 520.23  2.54
4  33.00  0.00 126.00  0.00 78.00  0.00 81.00  0.00 530.51  2.16
4  33.00  0.00 132.00  0.00 81.00  0.00 84.00  0.00 537.03  2.01
4  33.00  0.00 138.00  0.00 84.00  0.00 87.00  0.00 567.95  2.78
4  33.00  0.00 45.00  0.00 36.00  0.00 42.00  0.00 307.52  21.68
4  33.00  0.00 51.00  0.00 39.00  0.00 45.00  0.00 231.80  12.70
4  33.00  0.00 57.00  0.00 42.00  0.00 48.00  0.00 252.90  9.59
4  33.00  0.00 63.00  0.00 45.00  0.00 51.00  0.00 363.82  7.05
4  33.00  0.00 69.00  0.00 48.00  0.00 54.00  0.00 423.71  4.93
4  33.00  0.00 75.00  0.00 51.00  0.00 57.00  0.00 473.68  4.64
4  33.00  0.00 81.00  0.00 54.00  0.00 60.00  0.00 501.83  4.14
4  33.00  0.00 87.00  0.00 57.00  0.00 63.00  0.00 510.15  3.79
4  33.00  0.00 93.00  0.00 60.00  0.00 66.00  0.00 527.16  3.38
4  33.00  0.00 99.00  0.00 63.00  0.00 69.00  0.00 526.66  3.22
4  33.00  0.00 123.00  0.00 75.00  0.00 81.00  0.00 530.14  2.81
4  33.00  0.00 129.00  0.00 78.00  0.00 84.00  0.00 538.34  1.95
4  33.00  0.00 135.00  0.00 81.00  0.00 87.00  0.00 547.91  2.34
4  33.00  0.00 141.00  0.00 84.00  0.00 90.00  0.00 556.10  2.19
4  33.00  0.00 48.00  0.00 36.00  0.00 45.00  0.00 315.99  19.75
4  33.00  0.00 54.00  0.00 39.00  0.00 48.00  0.00 235.41  10.40
4  33.00  0.00 60.00  0.00 42.00  0.00 51.00  0.00 279.96  7.77
4  33.00  0.00 66.00  0.00 45.00  0.00 54.00  0.00 425.28  5.99
4  33.00  0.00 72.00  0.00 48.00  0.00 57.00  0.00 482.31  4.51
4  33.00  0.00 78.00  0.00 51.00  0.00 60.00  0.00 485.06  4.22
4  33.00  0.00 84.00  0.00 54.00  0.00 63.00  0.00 509.95  4.03
4  33.00  0.00 90.00  0.00 57.00  0.00 66.00  0.00 515.64  3.64
4  33.00  0.00 96.00  0.00 60.00  0.00 69.00  0.00 530.83  3.43
4  33.00  0.00 102.00  0.00 63.00  0.00 72.00  0.00 528.69  3.23
4  33.00  0.00 108.00  0.00 66.00  0.00 75.00  0.00 543.56  2.64
4  33.00  0.00 120.00  0.00 72.00  0.00 81.00  0.00 530.50  2.67
4  33.00  0.00 126.00  0.00 75.00  0.00 84.00  0.00 542.77  2.00
4  33.00  0.00 132.00  0.00 78.00  0.00 87.00  0.00 562.21  2.15
4  36.00  0.00 45.00  0.00 39.00  0.00 42.00  0.00 139.58  12.24
4  36.00  0.00 51.00  0.00 42.00  0.00 45.00  0.00 202.43  14.57
4  36.00  0.00 57.00  0.00 45.00  0.00 48.00  0.00 269.38  8.46
4  36.00  0.00 63.00  0.00 48.00  0.00 51.00  0.00 393.75  6.64
4  36.00  0.00 69.00  0.00 51.00  0.00 54.00  0.00 437.17  4.81
4  36.00  0.00 75.00  0.00 54.00  0.00 57.00  0.00 503.53  4.46
4  36.00  0.00 81.00  0.00 57.00  0.00 60.00  0.00 508.89  4.34
4  36.00  0.00 87.00  0.00 60.00  0.00 63.00  0.00 517.10  3.63
4  36.00  0.00 93.00  0.00 63.00  0.00 66.00  0.00 533.41  3.68
4  36.00  0.00 99.00  0.00 66.00  0.00 69.00  0.00 537.21  3.23
4  36.00  0.00 105.00  0.00 69.00  0.00 72.00  0.00 517.30  2.85
4  36.00  0.00 111.00  0.00 72.00  0.00 75.00  0.00 483.09  2.73
4  36.00  0.00 117.00  0.00 75.00  0.00 78.00  0.00 503.61  2.41
4  36.00  0.00 123.00  0.00 78.00  0.00 81.00  0.00 506.89  2.55
4  36.00  0.00 129.00  0.00 81.00  0.00 84.00  0.00 517.44  2.17
4  36.00  0.00 135.00  0.00 84.00  0.00 87.00  0.00 537.03  2.01
4  36.00  0.00 141.00  0.00 87.00  0.00 90.00  0.00 565.50  2.74
4  36.00  0.00 48.00  0.00 39.00  0.00 45.00  0.00 170.42  11.88
4  36.00  0.00 54.00  0.00 42.00  0.00 48.00  0.00 231.80  12.55
4  36.00  0.00 60.00  0.00 45.00  0.00 51.00  0.00 294.34  6.91
4  36.00  0.00 66.00  0.00 48.00  0.00 54.00  0.00 443.38  5.61
4  36.00  0.00 72.00  0.00 51.00  0.00 57.00  0.00 481.65  4.06
4  36.00  0.00 78.00  0.00 54.00  0.00 60.00  0.00 504.94  4.29
4  36.00  0.00 84.00  0.00 57.00  0.00 63.00  0.00 518.17  3.97
4  36.00  0.00 90.00  0.00 60.00  0.00 66.00  0.00 518.19  3.76
4  36.00  0.00 96.00  0.00 63.00  0.00 69.00  0.00 527.98  3.23
4  36.00  0.00 102.00  0.00 66.00  0.00 72.00  0.00 514.53  3.17
4  36.00  0.00 108.00  0.00 69.00  0.00 75.00  0.00 499.90  3.02
4  36.00  0.00 114.00  0.00 72.00  0.00 78.00  0.00 490.98  2.97
4  36.00  0.00 120.00  0.00 75.00  0.00 81.00  0.00 494.37  2.92
4  36.00  0.00 126.00  0.00 78.00  0.00 84.00  0.00 522.72  2.81
4  36.00  0.00 132.00  0.00 81.00  0.00 87.00  0.00 531.39  1.99
4  36.00  0.00 138.00  0.00 84.00  0.00 90.00  0.00 547.91  2.34
4  36.00  0.00 51.00  0.00 39.00  0.00 48.00  0.00 209.98  10.39
4  36.00  0.00 57.00  0.00 42.00  0.00 51.00  0.00 264.15  9.90
4  36.00  0.00 63.00  0.00 45.00  0.00 54.00  0.00 517.79  5.65
4  36.00  0.00 69.00  0.00 48.00  0.00 57.00  0.00 494.46  4.87
4  36.00  0.00 75.00  0.00 51.00  0.00 60.00  0.00 503.06  4.30
4  36.00  0.00 81.00  0.00 54.00  0.00 63.00  0.00 511.48  4.21
4  36.00  0.00 87.00  0.00 57.00  0.00 66.00  0.00 518.19  3.94
4  36.00  0.00 93.00  0.00 60.00  0.00 69.00  0.00 522.98  3.53
4  36.00  0.00 99.00  0.00 63.00  0.00 72.00  0.00 538.53  3.44
4  36.00  0.00 105.00  0.00 66.00  0.00 75.00  0.00 526.26  3.12
4  36.00  0.00 111.00  0.00 69.00  0.00 78.00  0.00 527.64  2.67
4  36.00  0.00 117.00  0.00 72.00  0.00 81.00  0.00 496.71  3.10
4  36.00  0.00 123.00  0.00 75.00  0.00 84.00  0.00 517.53  2.72
4  36.00  0.00 129.00  0.00 78.00  0.00 87.00  0.00 534.36  2.02
4  36.00  0.00 135.00  0.00 81.00  0.00 90.00  0.00 560.29  2.13
4  39.00  0.00 48.00  0.00 42.00  0.00 45.00  0.00 156.03  12.24
4  39.00  0.00 60.00  0.00 48.00  0.00 51.00  0.00 317.89  6.21
4  39.00  0.00 66.00  0.00 51.00  0.00 54.00  0.00 487.33  5.64
4  39.00  0.00 72.00  0.00 54.00  0.00 57.00  0.00 511.77  4.43
4  39.00  0.00 78.00  0.00 57.00  0.00 60.00  0.00 536.25  4.30
4  39.00  0.00 84.00  0.00 60.00  0.00 63.00  0.00 523.70  4.31
4  39.00  0.00 90.00  0.00 63.00  0.00 66.00  0.00 522.74  3.53
4  39.00  0.00 96.00  0.00 66.00  0.00 69.00  0.00 520.59  3.58
4  39.00  0.00 102.00  0.00 69.00  0.00 72.00  0.00 527.02  3.15
4  39.00  0.00 108.00  0.00 72.00  0.00 75.00  0.00 504.95  2.85
4  39.00  0.00 114.00  0.00 75.00  0.00 78.00  0.00 466.85  2.90
4  39.00  0.00 120.00  0.00 78.00  0.00 81.00  0.00 487.71  2.60
4  39.00  0.00 126.00  0.00 81.00  0.00 84.00  0.00 493.31  2.62
4  39.00  0.00 132.00  0.00 84.00  0.00 87.00  0.00 503.92  2.25
4  39.00  0.00 138.00  0.00 87.00  0.00 90.00  0.00 534.58  1.92
4  39.00  0.00 51.00  0.00 42.00  0.00 48.00  0.00 197.14  11.01
4  39.00  0.00 57.00  0.00 45.00  0.00 51.00  0.00 276.42  11.87
4  39.00  0.00 63.00  0.00 48.00  0.00 54.00  0.00 534.45  6.41
4  39.00  0.00 69.00  0.00 51.00  0.00 57.00  0.00 517.82  5.00
4  39.00  0.00 75.00  0.00 54.00  0.00 60.00  0.00 504.06  3.85
4  39.00  0.00 81.00  0.00 57.00  0.00 63.00  0.00 522.26  4.19
4  39.00  0.00 87.00  0.00 60.00  0.00 66.00  0.00 521.74  3.97
4  39.00  0.00 93.00  0.00 63.00  0.00 69.00  0.00 520.19  3.75
4  39.00  0.00 99.00  0.00 66.00  0.00 72.00  0.00 527.98  3.23
4  39.00  0.00 105.00  0.00 69.00  0.00 75.00  0.00 501.91  3.18
4  39.00  0.00 111.00  0.00 72.00  0.00 78.00  0.00 478.18  3.07
4  39.00  0.00 117.00  0.00 75.00  0.00 81.00  0.00 475.04  3.02
4  39.00  0.00 123.00  0.00 78.00  0.00 84.00  0.00 477.76  3.05
4  39.00  0.00 129.00  0.00 81.00  0.00 87.00  0.00 511.78  2.81
4  39.00  0.00 135.00  0.00 84.00  0.00 90.00  0.00 527.16  1.99
4  39.00  0.00 141.00  0.00 87.00  0.00 93.00  0.00 546.58  2.27
4  39.00  0.00 54.00  0.00 42.00  0.00 51.00  0.00 188.72  10.11
4  39.00  0.00 60.00  0.00 45.00  0.00 54.00  0.00 481.92  8.50
4  39.00  0.00 66.00  0.00 48.00  0.00 57.00  0.00 587.81  5.55
